shap_total_claims,shap_unique_patients,shap_unique_physicians,shap_inpatient_claims,shap_outpatient_claims,shap_avg_claim_amount,shap_total_claim_amount,shap_max_claim_amount,shap_avg_deductible,shap_avg_hospital_stay,shap_max_hospital_stay,shap_avg_claim_duration,shap_unique_diagnosis_1,shap_unique_diagnosis_2,shap_unique_diagnosis_3,shap_avg_patient_age,shap_deceased_patient_rate,shap_chronic_alzheimer,shap_chronic_heartfailure,shap_chronic_kidney,shap_chronic_cancer,shap_chronic_diabetes,shap_claims_per_patient,shap_claims_per_physician,shap_inpatient_ratio,shap_diagnosis_diversity,fraud_probability,actual_fraud,predicted_fraud,top_fraud_driver
-0.026190348,-0.73084134,-0.03755751,-0.03810453,0.037835527,-0.6192877,0.010501709,-0.4503561,-0.6875518,0.112890415,-1.1568025,-0.45046765,0.04718572,-0.12392421,0.08203648,-0.20996545,-0.18432614,0.06866726,-0.24376619,-0.43692112,0.08140811,0.04163861,-0.23564784,-0.388418,-0.117348574,-0.05234132,0.0059954007,0,0,max_hospital_stay
-0.06667159,-0.08129402,-0.0065109185,0.08141437,-0.027996423,-0.25787687,-0.8476646,0.049586933,-0.0074263047,0.2879499,-1.0011413,-0.40852425,-0.066459484,-0.13934347,-0.30406556,-0.1837931,0.57678896,-0.11141434,-0.17726569,-0.0131493285,-0.14493869,-0.16708273,-0.96369964,-0.06913716,-0.1216169,0.087090686,0.029674726,0,0,max_hospital_stay
-0.062261667,0.14241993,0.011561639,0.056717485,-0.05154476,-0.043176107,-1.339959,-0.3805895,-0.11877151,0.19951226,-1.0846872,-0.17973903,-0.07228932,-0.098851316,-0.18786539,-0.14778627,-0.25579298,-0.27916834,-0.11300579,-0.109388046,-0.30195558,-0.012422372,0.41983703,-0.0008806363,-0.0691063,-0.33066237,0.02160581,0,0,total_claim_amount
-0.08145441,0.20782383,-0.15483089,0.15217793,-0.123569734,-0.22373328,-0.8221323,-0.2747592,-0.01940191,-0.020438662,-1.4276159,-0.19106983,-0.0010928607,-0.0062388605,-0.14816579,-0.14573446,-0.108079486,0.15506098,0.1135221,-0.391255,-0.021796133,-0.22251979,-1.1615033,0.23246446,-0.057878535,-0.29258496,0.011682632,0,0,max_hospital_stay
-0.03795407,0.08961799,0.047342774,0.108189896,-0.030388568,-0.5703713,-2.1904547,-0.54521734,-0.2575427,0.08031442,-1.1423372,-0.14855716,0.052385226,-0.08715702,-0.00040035322,-0.28777042,-0.09337615,-0.34221077,0.020878462,-0.5579978,-0.7075923,0.07661868,-0.2472855,-0.09870911,-0.09228393,-0.3402123,0.0012225815,0,0,total_claim_amount
-0.079164,-0.044377264,-0.12504946,0.03411135,-0.10299245,-0.09920471,-2.1391575,-0.27786985,0.11528993,-0.041879017,-1.4982495,-0.18658735,-0.17231072,-0.07757134,-0.13214543,-0.18233652,-0.15325642,-0.35395733,-0.13532779,0.53406334,-0.23827451,-0.15455271,-1.0889271,-0.42068633,-0.058003776,-0.107081644,0.001374076,0,0,total_claim_amount
-0.1704807,0.088492125,0.04919469,0.10146208,-0.081258506,-0.17730144,0.3712658,-0.7469637,-0.04239303,0.22280088,0.79962903,-0.55925006,0.006836437,-0.024993112,-0.13059407,-0.025351912,0.0024799085,-0.058366857,-0.21268012,-0.0867608,0.034664538,-0.24747542,0.4727832,-0.035205536,-0.14973529,-0.14426355,0.463425,0,0,max_hospital_stay
-0.1493413,0.04573044,-0.31236142,0.17981848,-0.09106985,0.062609516,-0.684106,-0.05152722,0.016509961,-0.13708222,-1.0772285,0.008472137,0.02872013,0.008134034,-0.09256925,-0.32616273,-0.14184014,0.015604022,0.05836884,0.088206306,0.07402274,-0.030713888,-0.021872094,0.10766652,-0.080415234,-0.39529878,0.091055,0,0,max_hospital_stay
-0.07400739,0.16652855,-0.0012074247,0.052687075,-0.057488877,-0.4398907,-2.0300286,-0.27728322,-0.51131135,0.161574,-0.9101969,0.17077054,-0.05322169,-0.1311703,-0.27489758,-0.13453524,0.24320787,-0.02286001,-0.15477213,-0.31103384,-0.0021098913,-0.016299961,-0.6583848,-0.06424215,-0.051207893,-0.29797012,0.0061664316,0,0,total_claim_amount
-0.102801345,0.071596526,-0.37928575,0.22951445,0.0010819827,-0.0633508,0.32264262,-0.24789752,-0.02728482,0.30349678,1.3548177,-0.39256838,0.04702933,-0.08325281,-0.08724832,-0.16666946,-0.19744146,0.09523177,0.07624145,0.016471263,-0.19844373,-0.11937757,0.3080185,-0.08386366,-0.118195094,-0.08580574,0.7445134,1,1,max_hospital_stay
-0.07116543,0.13838857,-0.06706857,0.046168543,0.03888048,-0.15401259,-0.77328014,0.012207556,-0.07774936,0.11404734,-1.0644422,-0.5444523,-0.008233775,-0.060223695,-0.35359,-0.06364657,0.10122671,-0.13356788,-0.12681258,-0.7392587,-0.24820362,-0.12547639,0.095789604,-0.23413266,-0.12783402,-0.3829789,0.01459297,0,0,max_hospital_stay
-0.16373919,0.039854743,0.026196333,-0.0025590397,-0.03645569,-0.2369435,-1.837467,-0.4621481,-0.4848244,0.06264209,-0.8474339,0.084323145,0.10257672,-0.0052174684,-0.26247647,-0.060547072,0.33878094,-0.17234366,-0.36834288,-0.86749995,-0.13769996,-0.14586899,0.07703755,-0.0069126915,-0.07498559,-0.3258647,0.0056467177,0,0,total_claim_amount
-0.14601651,0.11575175,-0.10497221,0.058679663,-0.032440566,-0.2790082,-2.054067,-0.3832474,-0.2551548,0.0960951,-1.0196763,-0.24579257,-0.0046357634,-0.09338988,-0.24766594,-0.3053373,-0.2095567,-0.12042181,-1.1257942,-0.20937678,-0.31622487,-0.2178759,0.11779631,-0.10607023,-0.10258549,-0.43077078,0.00088870624,0,0,total_claim_amount
-0.03676297,0.104690865,-0.046169586,0.15096918,-0.053315256,-0.06673995,1.0562491,9.5057956e-05,0.28858346,-0.080016784,0.074302316,0.059507538,-0.007483406,-0.05302323,-0.14578773,0.1013886,0.25217625,-0.0977551,-1.3414421,0.27136683,-0.23994145,-0.26668823,0.0013223921,-0.026039097,0.18129368,-0.38249025,0.5732671,0,1,chronic_heartfailure
-0.072715014,-0.13524629,0.018060936,0.047011957,-0.082106456,-0.6038883,-2.1479068,0.030911906,-0.7167658,0.14399068,-1.0824465,0.05887334,-0.095515646,-0.1309132,-0.072024144,-0.32807964,-0.25766852,-0.06865198,-0.052756045,-0.023479424,-0.16166966,-0.27062118,-1.040052,-0.4368066,-0.08612211,0.06490515,0.001001972,0,0,total_claim_amount
-0.08461855,0.1783688,0.016602138,-0.0029817782,-0.04479669,-0.6990339,-2.1744895,-0.4067058,-0.4966605,0.16557404,-1.0146409,-0.35553035,-0.08385497,-0.08178996,-0.22247376,-0.29452977,0.4595554,-0.09470895,-0.054146834,-0.04550099,-0.2315363,-0.0335666,-0.5616733,-0.13842812,-0.10254606,-0.28605446,0.0022529338,0,0,total_claim_amount
-0.09726026,-0.0681905,-0.050655186,0.01312056,-0.01696503,-0.20850566,0.17449269,-0.14221242,-0.05881628,0.104591005,-1.1537378,0.019214125,-0.055312894,-0.09653926,-0.21944422,-0.1156669,-0.1210975,0.12717071,0.08890424,-0.98534346,0.104507506,-0.27461097,-0.29557738,0.03651831,-0.11356317,0.03444344,0.058765817,0,0,max_hospital_stay
-0.05239369,-0.14355314,-0.014428002,0.0042975736,-0.16735104,-0.31017265,-1.8526986,-0.20137323,-0.008389799,0.058423024,-1.3231784,-0.19250883,-0.1476328,-0.04496682,-0.032013334,-0.10365874,-0.23342326,-0.1716222,-0.13679233,-0.1315222,-0.99170834,-0.16962789,-0.7936605,-0.13348821,-0.050329156,-0.20227079,0.0009585393,0,0,total_claim_amount
-0.12588687,0.27998385,-0.01260394,0.011161884,-0.03642195,-0.5161747,-2.2616372,-0.0011732415,-0.31690934,0.14071581,-1.0642436,-0.18610361,0.030408943,0.01927122,-0.22186875,0.2660283,0.08342729,-0.07946498,-0.072309375,-0.45625874,-0.4353895,-0.03597738,-0.5679465,-0.075256385,-0.069375455,-0.26290017,0.0046325577,0,0,total_claim_amount
-0.030456131,-0.07637446,0.01989136,0.08000545,-0.078653865,-0.46618584,-2.1186526,-0.08481455,0.19662826,0.12670071,-1.0871983,0.36663058,-0.072696164,-0.10345826,-0.06370282,-0.27899826,-0.19385937,-0.15921703,-0.15449898,-0.8160558,-0.2947903,-0.07503541,-1.3106499,-0.23083709,-0.0543771,-0.18296596,0.0014327542,0,0,total_claim_amount
-0.097335435,-0.20720117,0.030862778,0.012964409,-0.042321686,0.31997055,-2.5279427,0.03304258,0.027230566,0.11771331,-1.096243,-0.18128633,0.043957327,-0.041618194,-0.04738196,-0.2281027,-0.21001019,-0.021763558,-0.11003956,-0.06428617,-0.20046844,-0.038708333,0.31119433,-0.06101711,-0.060953096,-0.20478648,0.018935042,0,0,total_claim_amount
-0.07501125,-0.08208488,-0.0063144164,0.07701485,-0.10794884,0.0004889723,-1.2366282,-0.20662136,0.18242067,-0.09101234,-0.9665537,-0.10710605,-0.20444173,-0.14560464,-0.08797171,0.017168656,-0.15130259,-0.19170041,-0.016578218,0.11675146,0.13483717,-0.26484698,-1.5623434,0.072829075,0.022471564,-0.1153027,0.01214658,0,0,claims_per_patient
0.025446897,-0.022422774,0.042088307,0.003558606,0.07460952,-0.22124201,1.4948033,-0.18050586,-0.0013938118,0.32560733,0.72941655,0.16601819,0.103216745,-0.050559975,0.3614078,0.012054424,-0.34722012,-0.37302974,-0.28457034,-0.051792968,-0.14122628,-0.12896955,0.64421695,-0.030892376,-0.12547031,0.20538807,0.9440352,1,1,total_claim_amount
-0.065214895,-0.09903146,0.019400964,0.076654315,-0.122663714,-0.115147814,-2.335189,-0.4535606,-0.4667905,0.03707299,-1.2565942,-0.07905787,-0.113170676,-0.0932443,-0.05375567,-0.21043843,-0.1156471,-0.11211623,-0.5607129,-0.5492286,-0.08689672,-0.22059566,-0.97014743,-0.3811641,-0.1105779,-0.16440551,0.00033357122,0,0,total_claim_amount
-0.0756217,-0.09202108,-0.23418877,0.013529953,-0.039433822,-0.49758723,-1.4233729,-0.63830763,-0.45876274,0.12550962,-1.0336815,-0.20968942,-0.06664202,-0.11594346,-0.25961626,-0.17574584,-0.18833724,-0.24053356,-0.087773055,-0.68021494,0.12100147,0.15995851,-0.55917424,-0.062506504,-0.13223982,-0.3251434,0.0013864316,0,0,total_claim_amount
-0.06451956,-0.1306332,-0.003596253,0.07955,-0.11125474,-0.001688234,-2.1614695,-0.15336552,0.037346553,-0.0925227,-1.5914369,-0.18754888,-0.20477906,-0.051854257,-0.08236302,-0.14641234,-0.12694414,-0.17991711,-0.043034893,-0.053122774,-0.12900357,-0.16566,-1.0319791,0.052296385,-0.01963726,-0.209828,0.002073431,0,0,total_claim_amount
-0.11783003,0.03633052,0.035897758,0.09331497,-0.062127296,-0.46277335,-2.2607112,-0.5618116,0.037260737,0.08002811,-1.2070398,-0.19575444,-0.18786526,-0.115767844,-0.0905316,-0.24576735,-0.061140712,-0.08674356,-0.811422,-0.7484,-0.46504086,0.054363932,-1.1303087,-0.081250004,-0.07462638,-0.27287927,0.00024704507,0,0,total_claim_amount
-0.09659322,0.11675112,-0.1503524,0.034019746,-0.065289766,-0.38649002,-2.039317,0.13853909,-0.4150026,0.1605295,-1.1301745,0.42967868,0.054457583,-0.0098733455,-0.2221304,-0.3090832,-0.21774364,0.079180494,-0.14584799,-0.26784953,-0.34307107,-0.21001811,-0.8171457,-0.14251792,-0.074509256,-0.24919508,0.0033946806,0,0,total_claim_amount
-0.084461845,-0.022975054,-0.18324667,0.12486023,-0.030163033,-0.2605599,-0.7393924,-0.19242449,-0.03240027,0.18528944,-1.2705072,-0.14991175,-0.03594562,-0.10138029,-0.1827308,-0.4294604,-0.1875572,-0.32083336,0.038204275,-0.8618363,-0.019417081,0.14303154,-0.9876583,0.048521433,-0.12446667,0.11922822,0.0069551743,0,0,max_hospital_stay
-0.0556136,-0.09977014,-0.013247376,0.022713477,-0.16060825,-0.23709762,-2.2404716,-0.1964623,0.048266977,0.12138322,-1.1782385,-0.061671413,-0.12489642,-0.054050952,-0.020485552,-0.2257204,-0.15185705,-0.15820183,-0.10975054,-0.1844216,-0.7096539,-0.23226276,-1.0175635,-0.2981727,-0.037441365,-0.17803322,0.0009515869,0,0,total_claim_amount
-0.16451092,-0.145404,-0.046425495,0.063292846,-0.15054786,0.31491333,-2.2970715,-0.1983146,-0.32747814,0.10241774,-1.068421,-0.11442717,-0.18371797,-0.08443139,-0.2095873,-0.3527551,0.23231937,-0.115592256,0.07207897,-0.3142965,-0.03541674,-0.14014858,-1.1784589,-0.11768374,-0.07543159,-0.25081226,0.0020476542,0,0,total_claim_amount
-0.080112636,0.012629277,-0.22067979,0.08107215,0.0018872358,0.039535068,-1.3729054,-0.3428342,-0.84581786,0.14812452,-0.7476009,-0.14454496,-0.044819497,-0.06035975,-0.30476835,-0.16976961,-0.21330018,-0.15095839,0.01706873,-0.90270346,0.065811105,0.0107345525,0.9422745,-0.19051501,-0.042727504,-0.3680393,0.013567496,0,0,total_claim_amount
-0.07482246,0.08781311,-0.054090567,-0.08240903,-0.097450346,-0.07359945,0.27136347,-0.06761705,0.15964518,-0.043027997,0.16758277,0.10421759,0.036026787,0.024409205,-0.1272445,0.11558951,-0.20210129,0.008022886,-0.119591415,0.048816137,0.13677928,-0.12952535,-0.9749223,0.059525058,0.027416216,-0.19727986,0.4014156,0,0,claims_per_patient
0.043666102,-0.46432924,0.02278073,0.012631377,0.07636475,-0.6519909,0.75655055,-0.2264413,-0.33213013,0.11516178,-1.0968304,-0.38333762,0.107304685,-0.0952495,-0.08454807,0.0032441956,-0.17199416,-0.08422819,-0.09063696,0.035640553,-0.26663125,-0.2269687,-0.10297611,0.009116834,-0.13933992,0.3194242,0.08957441,0,0,max_hospital_stay
-0.0604823,0.1383302,0.15373775,0.13245961,0.022618415,-0.2048151,-0.6505545,-0.0138745,0.015206529,0.09779358,-0.92610884,-0.3974458,-0.07741828,-0.044603888,-0.25681412,-0.11188974,-0.14655176,0.13265416,-0.2722871,-0.0064451457,-0.09978804,-0.16638125,0.15441363,-0.18332572,-0.06584925,-0.4290353,0.06479422,0,0,max_hospital_stay
-0.04467759,-0.14541703,-0.13444798,0.056621462,-0.17303252,-0.44845548,-2.2361107,-0.06945754,-0.6749257,0.089432456,-0.9557892,-0.12503172,-0.12670134,-0.13014472,-0.1814578,-0.105704114,-0.32960653,-0.031279657,-0.11463349,-0.4832802,-0.08328494,0.11071646,0.17834595,-0.06920724,-0.05334478,-0.045212444,0.003239207,0,0,total_claim_amount
-0.05919548,-0.0985242,0.035428863,0.036407933,-0.09151351,-0.79172736,-2.178441,-0.16283761,-0.6665952,0.11956925,-1.1288699,0.22887234,-0.11731283,-0.13193086,-0.06608442,-0.377292,-0.1860622,-0.2273384,-0.13345747,-0.8740685,-0.42880213,-0.02274903,-0.9819617,-0.4803806,-0.07598281,-0.13264345,0.0002255849,0,0,total_claim_amount
-0.08022309,-0.10445909,0.14645806,0.06609207,-0.020744773,-0.046189744,1.3345683,0.28467205,0.08589192,-0.08656219,1.5096121,-0.050330352,-0.03281642,-0.06940015,-0.108471684,0.0047306167,-0.18364441,-0.113367125,0.08890639,-0.15363342,-0.04825165,-0.22126415,-0.4925111,-0.1168798,-0.014366349,-0.20106989,0.8780027,1,1,max_hospital_stay
-0.056157872,-0.12546097,0.008697617,0.06875399,-0.170451,-0.38424984,-2.1049967,-0.2464819,-0.5289883,0.07757252,-1.1075137,-0.01853012,-0.14858274,-0.095398754,-0.0052733067,-0.2504143,-0.17306456,-0.13993461,-1.3203686,-0.18580987,-0.08044929,0.11536797,-1.0677308,-0.058104184,-0.0709186,-0.21584338,0.00045834391,0,0,total_claim_amount
-0.09876823,-0.06631126,0.054420564,0.10212545,-0.11862995,-0.089419074,-1.9742733,-0.16679713,0.19524126,-0.071578495,-1.2201296,-0.13512121,-0.110289134,-0.104260534,-0.07690364,-0.17636302,-0.08094603,-0.2856084,-0.1416463,-0.8940693,-0.5962413,0.105764344,-1.0510899,0.118964516,0.060484994,-0.163693,0.001678395,0,0,total_claim_amount
-0.07230723,0.06650088,-0.026435737,0.058804322,-0.03178832,-0.5219006,-2.0455925,-0.41084307,-0.50019974,0.12352466,-1.0942307,0.16725494,0.08970766,-0.07052883,0.020508308,-0.047916856,-0.17035404,-0.010528542,-0.22488613,-0.5800862,-0.2303304,-0.23472638,-1.0475372,-0.059218653,-0.06449466,-0.23490144,0.0014201034,0,0,total_claim_amount
-0.100094974,0.13537237,-0.36168876,0.07147933,-0.048586503,-0.050390054,-0.2458668,-0.0987478,0.031512786,0.0080629615,-1.1499013,-0.12241397,0.002058024,-0.10187709,-0.2104654,-0.16900532,-0.11336545,-0.09742444,-1.0289031,0.056406263,-0.526021,-0.069045715,-1.0786254,0.060371898,-0.046356823,0.33473375,0.013101022,0,0,max_hospital_stay
-0.096457146,-0.16445723,-0.004695657,0.029079644,-0.07698656,-0.25468105,-2.205339,-0.448853,-0.5210178,0.09401837,-1.1481104,0.09513401,-0.12008779,-0.11807643,-0.022461863,-0.25940645,-0.14906105,-0.10107455,-0.6503358,-0.10622815,-0.13022554,-0.17848733,-1.0126078,-0.48702103,-0.096015975,-0.13102084,0.00046753234,0,0,total_claim_amount
-0.08840564,-0.1734713,0.035118695,0.05855571,-0.048270978,-0.13277845,-2.0576687,-0.39359418,-0.47001266,0.03205966,-1.1199161,-0.1809472,0.055989712,-0.106055684,-0.034395505,-0.19249436,-0.054372106,-0.03992479,-0.70104223,-0.7600424,-0.4220088,-0.10411623,0.071781635,-0.17404084,-0.083555534,-0.2805825,0.0011494927,0,0,total_claim_amount
-0.07518917,-0.015254404,-0.12359003,0.05370337,-0.047398023,-0.6181514,-1.0893936,-0.4408558,-0.43201664,0.110132076,-1.0496032,-0.3253278,-0.083303854,-0.11983508,-0.14652164,-0.1853113,-0.26749748,-0.045242563,-0.2766281,0.08061409,0.02326119,0.18220302,0.006817156,0.020776004,-0.12466143,-0.15224436,0.010522983,0,0,total_claim_amount
-0.07513367,0.0005512688,-0.1902057,0.026242692,-0.06530928,0.22823754,-1.5672132,-0.25545037,-0.58223695,0.1951558,-0.9809686,-0.14855199,-0.10410954,-0.13244513,-0.20942405,-0.23627073,-0.11390386,-0.048543554,-0.10298528,-0.2601432,0.1497852,-0.17489812,-0.8653505,-0.3881991,-0.08458462,0.23489048,0.005742142,0,0,total_claim_amount
-0.05751326,0.013678203,-0.029356258,-0.021467142,-0.044162683,-0.28309715,-2.011354,-0.28232685,-0.66139394,0.077756144,-1.1182811,0.018678136,0.062471543,-0.035872724,0.038681425,-0.15516849,-0.21203476,0.1757848,-0.13142627,-0.12364416,-1.1177934,-0.2574813,-0.3577405,-0.035743877,-0.11471825,-0.21530534,0.0018662999,0,0,total_claim_amount
-0.032501858,-0.11438782,0.029392997,0.012191988,-0.07076864,-0.57344615,-2.116822,-0.13560118,-0.5801644,0.13213873,-1.1627392,-0.219431,-0.12195277,-0.09316912,-0.14493474,-0.41101477,-0.22531658,-0.192336,-1.0389308,0.36951813,-0.035182677,-0.03767324,-0.9865594,-0.2871901,-0.07864059,-0.15388395,0.00046523346,0,0,total_claim_amount
-0.028876033,-0.08630486,0.029118309,0.023282673,-0.16077645,-0.60911685,-2.283302,-0.09068858,-0.59713334,0.088794954,-1.1323451,-0.11354429,-0.10190866,-0.1373071,-0.066938914,-0.31918573,-0.1431306,-0.31898177,0.021151166,-0.91501915,-0.062248208,0.16140756,-0.97081256,-0.39009935,-0.08591893,-0.15258244,0.00039133138,0,0,total_claim_amount
-0.12560031,-0.13247798,-0.0035711913,-0.005947169,-0.09857726,-0.5039147,-2.3287697,-0.06797764,-0.75542504,0.1215252,-0.9445928,0.33844462,-0.18209246,-0.11697577,-0.06735964,-0.3322021,-0.3241687,-0.15925531,-0.0451204,0.16957715,-0.20660587,-0.2631422,0.2854815,-0.01878795,-0.07684769,-0.20418733,0.004270827,0,0,total_claim_amount
-0.035504155,-0.12447974,-0.13351431,0.10152039,-0.10529786,-0.26079258,-2.0661447,-0.17730112,-0.54879475,0.12516566,-1.0720419,-0.039115485,-0.06870679,-0.08366721,-0.043133102,-0.30866277,-0.2288186,-0.027905727,-1.2007262,-0.053047672,-0.12716384,-0.16372742,-1.0840296,-0.047270104,-0.080664195,-0.17625256,0.00059095514,0,0,total_claim_amount
-0.060287565,-0.07500477,0.039637093,0.0527953,-0.08688986,-0.6402031,-2.17925,-0.12696625,-0.6581228,0.091196075,-1.111975,-0.15767187,-0.05033543,-0.1093742,-0.066708595,-0.318607,-0.16970628,-0.05406974,-1.0095328,-0.7838399,-0.28278574,-0.031579126,-0.93140423,-0.44431496,-0.108083054,-0.1573419,0.00014574232,0,0,total_claim_amount
-0.11930251,-0.25737116,-0.11938058,0.08829376,-0.0796214,-0.6842297,-0.92057353,-0.40326425,-0.3756329,0.15156758,-1.2170503,-0.35420176,-0.054681297,-0.06083278,-0.09789241,-0.17943193,-0.4116622,-0.1573809,-0.039740227,0.09503061,0.04397813,-0.02610296,-1.0704741,-0.25173005,-0.092393935,0.13710667,0.002842938,0,0,max_hospital_stay
-0.0131023675,-0.09273584,-0.118250184,0.021381207,-0.08186473,-0.73049605,-1.9367328,-0.08413865,-0.63530076,0.12516266,-0.9949068,0.26951095,-0.07303374,-0.103945754,-0.023512717,-0.21930811,-0.23741776,-0.25735384,-0.026058571,-0.9033589,-0.24847053,-0.19573568,-1.0791012,-0.4023891,-0.06559556,-0.10550541,0.0004925801,0,0,total_claim_amount
0.0065626428,-0.095469125,0.029489214,0.12363382,-0.088396855,0.27587804,0.2825608,0.15554248,0.14815864,-0.07445392,-2.2504551,-0.09872182,-0.14669469,-0.124485865,-0.11108469,0.033654377,-0.10913619,-0.2785376,-0.33160317,-0.9345674,-0.4918096,-0.18530451,-1.2724131,0.03163971,-0.010993091,-0.078039706,0.006705213,0,0,max_hospital_stay
-0.028667383,-0.11965092,-0.017883772,0.08873041,-0.08179678,-0.5953469,-2.2085292,-0.068440035,-0.56674075,0.12710424,-1.200638,-0.18912989,-0.098969586,-0.08567308,-0.1560647,-0.10827427,-0.22226442,-0.13951573,0.13442649,-0.28705353,-0.21941613,-0.070302,-0.8819554,-0.25218412,-0.062339425,-0.19599815,0.0009970892,0,0,total_claim_amount
-0.06386169,-0.12164094,-0.029703492,-0.044199355,-0.09892243,-0.76827306,-2.2033193,-0.22032078,-0.54174906,0.06732587,-1.0477362,-0.1605981,-0.1819888,-0.1358469,-0.090031564,-0.45413348,-0.28677323,-0.22594213,-0.98736197,-0.105492204,-0.32136962,-0.31175694,-1.2349032,-0.087402135,-0.09097248,-0.18427096,8.833004e-05,0,0,total_claim_amount
-0.058276415,0.005413494,-0.059183817,0.092124216,-0.014772785,-0.030149156,-0.7510669,-0.056052763,0.06894728,-0.116385095,-1.5683109,-0.2699222,0.0043956204,-0.15043159,-0.18147637,-0.017238822,-0.21759923,-0.43679118,-0.15289368,-0.043519467,-0.20200816,-0.31683448,-1.0811132,-0.045114942,0.017366283,-0.24916865,0.0053083063,0,0,max_hospital_stay
-0.042194787,0.22065367,0.023514098,-0.0036247708,-0.050732143,-0.24661009,-1.6300362,-0.15887958,0.0336874,0.16017252,1.6949567,-0.09093946,0.01598958,0.012452739,-0.081182905,-0.22796424,-0.1440187,-0.14409006,0.06566923,-0.07020098,-0.16414182,-0.3335302,0.3061625,-0.3321445,-0.17186853,-0.24815707,0.2669498,0,0,max_hospital_stay
-0.065922394,0.17028806,0.052846342,-0.055411164,-0.07341802,-0.037363723,0.13845189,-0.0809467,0.16122867,-0.09407003,-1.6553464,-0.047422346,-0.018224126,-0.103454985,-0.18548878,-0.58268887,-0.18513718,-0.12193192,-0.12920982,-0.0023828065,-0.5595219,-0.08591239,-1.3836585,-0.418764,0.06840347,-0.24743395,0.0070644678,0,0,max_hospital_stay
-0.1024458,-0.16004685,0.033075422,-0.03010397,-0.16281709,-0.5899582,-2.3571863,-0.5557136,0.013385523,0.14535397,-1.3788167,-0.105140015,-0.24075648,-0.16846208,-0.14066942,-0.24962348,-0.11612392,-0.043057535,-0.8082399,-0.2105695,-0.015189216,-0.2545061,-0.9987172,-0.0064498624,-0.04217892,-0.1110282,0.000316117,0,0,total_claim_amount
-0.08067132,0.029484157,-0.20461535,-0.13673608,-0.07924556,-0.083981805,0.18326904,-0.09948473,0.20377856,-0.07451096,-1.5102464,-0.074172914,0.0029846055,-0.011907321,-0.12350275,-0.46609116,-0.24569085,-0.18665433,-0.17205283,0.39038318,-0.5014258,-0.09328547,-0.6259401,-0.36945352,0.01493318,-0.1981843,0.019529326,0,0,max_hospital_stay
-0.055816546,-0.17285988,-0.1269083,-0.057300627,-0.14122576,0.013533229,-1.9586425,-0.22932673,-0.48063618,0.022476751,-1.0669376,0.28393432,-0.11473475,-0.07746785,0.039763346,0.048124425,-0.19643866,-0.06461577,-0.20321494,-0.6831808,-0.96935403,-0.34829262,-0.80796397,-0.45783132,-0.10283384,-0.08054302,0.0006161589,0,0,total_claim_amount
-0.040068515,-0.09144815,0.02959263,0.049502574,-0.20755687,-0.15925045,-2.1286576,-0.23615274,-0.58222955,0.03888826,-1.133505,0.30996564,-0.121944755,-0.05316002,-0.03937775,-0.16721621,-0.22707763,-0.06377599,-0.05533166,-0.18700072,-1.0904956,0.16138825,-0.8302249,0.051769204,-0.08458442,-0.1763375,0.0015980257,0,0,total_claim_amount
-0.1189656,0.057691123,-0.08130613,0.07568558,-0.001631216,-0.36795068,-0.025758533,-0.20915028,-0.04005619,0.19661656,-1.1442202,-0.4845159,-0.01667191,-0.07202953,0.16391622,-0.07929691,0.21707207,-0.2211369,-0.25301963,-0.20131859,-0.6369732,-0.11725588,0.4314022,-0.047108985,-0.1092078,-0.059129413,0.07260021,0,0,max_hospital_stay
-0.062097564,0.053676132,0.017364297,0.06064203,-0.042850878,-0.44452712,-2.0228598,-0.47434506,-0.4628026,0.040961497,-0.90466243,-0.4940199,0.07337814,-0.04825183,-0.110757925,-0.3570918,-0.0812858,0.12516135,-0.5327971,-0.5224903,0.17913103,0.2842434,0.12571125,-0.17494485,-0.11306293,-0.3315907,0.0035998162,0,0,total_claim_amount
-0.05068424,-0.103655025,0.027096706,0.020961381,-0.119386844,-0.67804873,-2.0048833,-0.12579627,-0.5782126,0.055694856,-0.9997687,-0.14314325,-0.09457143,-0.054267958,0.0109477835,-0.29921693,-0.20537022,-0.07121906,-0.74458665,-0.7120661,-0.93659765,-0.3413465,-1.0028799,-0.46309906,-0.10233821,-0.10481559,9.859899e-05,0,0,total_claim_amount
-0.07563765,0.0041800365,-0.104609825,0.02989612,-0.037692625,0.0049701105,-0.9476269,-0.12534504,-0.037883665,0.18351492,-0.92019504,-0.4363739,-0.039723996,-0.07114325,-0.18167946,-0.13970177,-0.25588998,-0.21462327,-0.044320647,0.0010358633,0.048240773,-0.055606168,0.097611524,-0.21608639,-0.17563128,-0.37310484,0.029698204,0,0,total_claim_amount
-0.057480518,0.16780551,-0.015757754,0.037056893,-0.03225537,0.17107409,-2.3151078,0.044465274,-0.23765975,0.17168605,-1.1772108,-0.059876926,0.09343285,-0.12543389,-0.01779378,-0.1337852,-0.18843731,-0.09743679,0.03524519,-0.11147925,0.0024504736,-0.24760574,-1.0506579,-0.05811798,-0.06724268,-0.25204867,0.0072084265,0,0,total_claim_amount
-0.10178669,-0.109755315,-0.123498164,0.06705333,-0.024825236,-0.3651096,-2.1513112,0.032790095,-0.6596492,0.060732998,-0.86959535,-0.3923421,0.07339874,-0.13673232,-0.06913611,-0.36103752,-0.19341192,-0.11495365,-0.81302714,-0.6460555,-0.4154591,-0.096408986,0.21322255,-0.1403226,-0.109332025,-0.2957083,0.00078789564,0,0,total_claim_amount
